"datasets_name","general.attrToInst","general.catToNum","general.freqClass.mean","general.freqClass.sd","general.instToAttr","general.nrAttr","general.nrBin","general.nrCat","general.nrClass","general.nrInst","general.nrNum","general.numToCat","statistical.canCor.mean","statistical.canCor.sd","statistical.gravity","statistical.cor.mean","statistical.cor.sd","statistical.cov.mean","statistical.cov.sd","statistical.nrDisc","statistical.eigenvalues.mean","statistical.eigenvalues.sd","statistical.gMean.mean","statistical.gMean.sd","statistical.hMean.mean","statistical.hMean.sd","statistical.iqRange.mean","statistical.iqRange.sd","statistical.kurtosis.mean","statistical.kurtosis.sd","statistical.mad.mean","statistical.mad.sd","statistical.max.mean","statistical.max.sd","statistical.mean.mean","statistical.mean.sd","statistical.median.mean","statistical.median.sd","statistical.min.mean","statistical.min.sd","statistical.nrCorAttr","statistical.nrNorm","statistical.nrOutliers","statistical.range.mean","statistical.range.sd","statistical.sd.mean","statistical.sd.sd","statistical.sdRatio","statistical.skewness.mean","statistical.skewness.sd","statistical.sparsity.mean","statistical.sparsity.sd","statistical.tMean.mean","statistical.tMean.sd","statistical.var.mean","statistical.var.sd","statistical.wLambda","infotheo.attrConc.mean","infotheo.attrConc.sd","infotheo.attrEnt.mean","infotheo.attrEnt.sd","infotheo.classConc.mean","infotheo.classConc.sd","infotheo.classEnt","infotheo.eqNumAttr","infotheo.jointEnt.mean","infotheo.jointEnt.sd","infotheo.mutInf.mean","infotheo.mutInf.sd","infotheo.nsRatio","model.based.leaves","model.based.leavesBranch.mean","model.based.leavesBranch.sd","model.based.leavesCorrob.mean","model.based.leavesCorrob.sd","model.based.leavesHomo.mean","model.based.leavesHomo.sd","model.based.leavesPerClass.mean","model.based.leavesPerClass.sd","model.based.nodes","model.based.nodesPerAttr","model.based.nodesPerInst","model.based.nodesPerLevel.mean","model.based.nodesPerLevel.sd","model.based.nodesRepeated.mean","model.based.nodesRepeated.sd","model.based.treeDepth.mean","model.based.treeDepth.sd","model.based.treeImbalance.mean","model.based.treeImbalance.sd","model.based.treeShape.mean","model.based.treeShape.sd","model.based.varImportance.mean","model.based.varImportance.sd","landmarking.bestNode.mean","landmarking.bestNode.sd","landmarking.eliteNN.mean","landmarking.eliteNN.sd","landmarking.linearDiscr.mean","landmarking.linearDiscr.sd","landmarking.naiveBayes.mean","landmarking.naiveBayes.sd","landmarking.oneNN.mean","landmarking.oneNN.sd","landmarking.randomNode.mean","landmarking.randomNode.sd","landmarking.worstNode.mean","ANN.f1m","C4.5.f1m","kNN.f1m","SVM.f1m","RF.f1m"
"1100_PopularKids.RData",0.0209205020920502,0.666666666666667,0.333333333333333,0.167551324753317,47.8,10,2,4,3,478,6,1.5,0.32082793286671,0.0112330954820659,0.717871134236653,0.148687496928406,0.157070254107843,0.0516766435765797,0.0933626282619701,2,0.396182556599388,0.619895039258385,0,0,1.23049676410939,2.58200438175404,0.684210526315789,0.749268649265355,2.4068427050179,5.36829378062627,0.46818947368421,0.708040734778207,2.52631578947368,2.98828120520869,1.52785730015415,2.56217092528426,1.47368421052632,2.71556053253246,0.789473684210526,1.78197603701375,0.0350877192982456,19,11,1.73684210526316,1.32673807442489,0.551541441661946,0.311600465326295,0,1.03245717856651,1.79720364520818,0.292965292336362,0.127357994406052,1.48720760233918,2.62359523491148,0.396182556599388,0.410955359530018,0.121739795927552,0.0727634834001274,0.147306592178961,1.67454875124422,0.696125893246165,0.016183526953195,0.0143376998614454,1.46532240304494,50.6283395009856,3.11092842344933,0.682771594918581,0.0289427308398376,0.0215644702219363,56.8573169377414,160,8.8,2.13624015798286,0.00625,0.00776413574450875,17092.6598734599,22644.6392257358,0.333333333333333,0.0791392496384274,159,15.9,0.332635983263598,12.2307692307692,8.79539506554278,15.9,7.50481327031008,7.8307210031348,2.50336812998868,0.0883697587795048,0.0805471783097264,0.0376663208007812,0.0490023396074088,0.099,0.0284604989415154,0.491408850774352,0.0554937469185698,0.476816471269359,0.0765393391287634,0,0,0.510201367781155,0.0391248510544911,0.474733137936025,0.0761205758025705,0.50742545954552,0.0633922145436817,0.516586155738891,0.444808777546902,0.48189260820316,0.414683184533431,0.428097906201978,0.472408605843824
"1115_teachingAssistant.RData",0.0397350993377483,2,0.333333333333333,0.0101160611367678,25.1666666666667,6,2,4,3,151,2,0.5,0.754136632750418,0.0188440139132124,35.420250528061,0.0539850016894409,0.0937698729435016,0.101509619078031,2.5410557852586,2,38.5383942441337,261.498868394082,1.50935795501293,8.37246346013721,0.889138990873698,4.61248734160607,1.74074074074074,10.4487702358196,50.5718796936447,51.8587532454882,1.29041111111111,7.84542652961407,4.98148148148148,22.0928493005459,1.9925190090753,10.9370396690095,1.94444444444444,10.905108144709,0.0740740740740741,0.427888711146351,0.00978336827393431,54,52,4.90740740740741,21.8141969684437,1.22382058468016,6.14325139883908,0,6.15245848526334,3.82297655950029,0.179033667781494,0.246343274330366,1.94159544159544,10.8908401211268,38.5383942441338,260.830729248432,0,0.128604614651624,0.150901393061152,2.3354581415091,1.51698754626577,0.0432014318540965,0.0309321705135758,1.58452091685012,8.72637480276014,3.73840068788298,1.36110727488076,0.181578370476242,0.185228715460663,11.8619842516687,44,7.11363636363636,1.85792969415271,0.0227272727272727,0.0277461968410218,1329.07301587302,1116.60379774995,0.333333333333333,0.0131215970270369,43,7.16666666666667,0.28476821192053,4.3,2.83039062871384,7.16666666666667,9.36838655621482,6.20689655172414,2.16815177445699,0.101247572133185,0.117214336517135,0.0763938210227273,0.0857858399206451,0.168333333333333,0.11754431788337,0.271488095238095,0.0474770120475739,0.514107142857143,0.153761021252425,0,0,0.474464285714286,0.155213639149495,0.514107142857143,0.153761021252425,0.346077380952381,0.090030609570922,0.390952380952381,0.575073231053623,0.516426509404038,0.617420065904914,0.49469893742621,0.67419385702214
"1117_desharnais.RData",0.135802469135802,0,0.333333333333333,0.223248658271915,7.36363636363636,11,0,0,3,81,11,0,0.567802511087674,0.148743121351722,4055.88250819284,0.311736406671359,0.260538941160193,34521.47832211,121302.78568591,2,1783742.25401234,5898891.15584496,412.787737979703,1077.61351137469,300.558481741059,759.123241882791,390.545454545455,1057.49386415585,1.81074426672873,2.58212454978977,252.985472727273,672.362376661355,2520.63636363636,7118.30640353065,555.928170594837,1493.31984528964,416.090909090909,1075.70055819874,71.2727272727273,160.715332752722,0.254545454545455,10,6,2449.36363636364,6960.11185646793,459.952744410034,1315.06817299113,0,0.85994971435665,0.996234992338895,0.0411767274152735,0.0610348994571793,442.369202226345,1156.07276527264,1783742.25401235,5884292.02713302,0.191229118175721,0.0948089554995943,0.100620070371854,1.93047242041707,0.142117804013485,0.0505575649134524,0.0310204912320237,1.3596088217505,12.2039726942107,3.17867417368113,0.160455510596155,0.111407068486434,0.0631047564233167,16.3280963824315,19,4.63157894736842,1.16478545071564,0.0526315789473684,0.0798865078880364,124.038095238095,86.9312382369301,0.333333333333333,0.160792129647573,18,1.63636363636364,0.222222222222222,2.57142857142857,1.71824938596845,2.25,1.98206241793023,3.78378378378378,1.58351113273873,0.159443284134487,0.137780154567906,0.206414473684211,0.0980397258859435,0.0918181818181818,0.0574139672585307,0.699007936507936,0.186644031736936,0.619642857142857,0.171131639315647,0.760515873015873,0.0838464195314932,0.615873015873016,0.158827130872499,0.619642857142857,0.171131639315647,0.575238095238095,0.152528261650622,0.542063492063492,0.774440417463673,0.713043438043438,0,0.696825396825397,0.825978535353535
"1121_badges2.RData",0.0340136054421769,0.428571428571429,0.5,0.303045763365663,29.4,10,3,3,2,294,7,2.33333333333333,1,0,1.53549493468538,0.204836854913016,0.277909862017738,0.220684919825827,0.707626602471389,1,1.36599629744544,3.49259592987376,0,0,2.63648937200584,4.29172610581435,0.933409090909091,1.2036518769599,0.771797087277551,2.43438000397719,0.556648909090909,0.99082422299472,5.97727272727273,7.89972669262563,2.97638218923933,4.37843672615559,2.87,4.38997722089762,1.38636363636364,2.14290584360243,0.127272727272727,11,8,4.59090909090909,5.86011169611204,0.85625456623501,0.834330184502427,0,0.826372268077937,1.02613145604847,0.275730944254835,0.193077914233973,2.89457099080695,4.33791795761103,1.36599629744544,2.5009125824536,0,0.100613280321607,0.225261789728501,1.46052392551955,0.866115255010216,0.120708407922119,0.313917371134016,0.863120568566631,8.14890764887107,2.21772593349405,0.975715392997935,0.105918560592131,0.268371859497055,12.7891217304557,2,1,0,0.5,0.303045763365663,4,0,0.5,0,1,0.1,0.00340136054421769,1,0,1,0,0.666666666666667,0.577350269189626,0.5,0,0.5,0,0.202,0.320577603709305,1,0,1,0,0,0,0.996551724137931,0.0109044057247185,1,0,0.740873563218391,0.105789345779276,0.724597701149425,1,1,0.990773990909118,0.994839945280438,1
"1167_pc1_req.RData",0.025,0.142857142857143,0.5,0.234229121268044,40,8,1,1,2,320,7,7,0.322515960789387,0,0.468789107381932,0.198744396994883,0.232560543246709,0.122116205154998,0.222116707048616,1,0.743214145768025,1.48129715362453,0.458550871527848,0.74028464311755,0.410508896024253,0.66174649357513,0.5,0.52704627669473,68.8376610844534,100.936321378747,0.29652,0.625119047862085,4.8,6.67998669326685,0.8084375,0.766648338209356,0.6,0.699205898780101,0.3,0.483045891539648,0.155555555555556,10,9,4.5,6.39878460681749,0.634633311729806,0.61504715755143,0,4.27156444755828,7.37503983233426,0.260188087774295,0.134272755730065,0.647916666666667,0.642540327852398,0.743214145768025,1.25008911056076,1.5839108268803,0.0963075312055597,0.127455063232814,1.04440766141778,0.6431205997819,0.00976307123664081,0.00799126171210796,0.919333980346655,89.8701105820928,1.95351205626162,0.642585867604289,0.0102295855028116,0.00659432499583945,101.09677226225,46,7.56521739130435,2.68039942225071,0.0217391304347826,0.0424200459204575,3749.68085248085,6755.61405511272,0.5,0.0614875461901346,45,5.625,0.140625,3.46153846153846,2.06621169516358,5.625,4.56500664997169,6.65934065934066,2.89528267750522,0.0732545178753442,0.0826549972137666,0.0855394446331522,0.111166688447895,0.1225,0.077597864477243,0.665725806451613,0.00926184831032149,0.493462854349951,0.053857442390048,0,0,0.665725806451613,0.00926184831032149,0.493462854349951,0.053857442390048,0.664836265884653,0.0123348117252232,0.665725806451613,0.584743153375535,0.566774111212654,0.49549135618116,0.545001269804993,0.594435619957275
"12_mfeat-factors.RData",0.108,0,0.1,0,9.25925925925926,216,0,0,10,2000,216,0,0.927064132759534,0.0481753764781884,1207.08190473969,0.249626070006609,0.196869254738968,724.18609851795,1725.16786659919,9,4581.54305713042,28058.7793829236,0,0,304.22408278591,345.877271043769,69.2604166666667,66.239770217221,-0.320081212402675,0.539328816689503,49.4714791666667,47.529372167362,474.611111111111,480.630319347385,318.270388888889,346.745195922639,318.113425925926,348.94240193106,188.060185185185,237.688209074386,0.111197243755383,215,131,286.550925925926,267.61217547835,49.5813131839563,46.1856250191641,0,0.0275191899086851,0.424970313410165,0.0188783467603777,0.0189143044382022,317.918518518519,348.011119222622,4581.54305713042,5584.12541598154,0,0.0336234776571799,0.0500772293762566,3.52580396431952,0.121839145281115,0.0877647745133441,0.0286787096871139,3.32192809488736,5.3202463289862,6.2233383959307,0.184737843637221,0.624393663276184,0.179139938303868,4.64676448799893,71,9.25352112676056,3.27640181496695,0.0140845070422535,0.0271887563309716,19462.1916749917,36780.2873620029,0.1,0.0437653377893762,70,0.324074074074074,0.035,4.66666666666667,3.15473944286703,1.52173913043478,0.887922179642703,8.32624113475177,3.46306316493012,0.0692574078884755,0.104121618794496,0.0603388396786972,0.0970319729104462,0.00604026845637584,0.00786875380310826,0.192,0.00483045891539648,0.959,0.0157762127549323,0.983,0.00888194172964949,0.926,0.0203851798018942,0.96,0.0133333333333333,0.18525,0.012454982417976,0.1695,0.980208203911525,0.887739618082518,0.963702958161798,0.977775952889302,0.970536910303615
"1228_nki70.RData",0.527777777777778,0.0555555555555556,0.5,0.235702260395516,1.89473684210526,76,3,4,2,144,72,18,0.842757467072775,0,4.8162663811867,0.194550198812924,0.154755479828293,0.0167593738112275,0.0638954401329119,1,0.635214350572307,3.71862995828945,0,0,0.416066909984024,5.65081186898769,0.484577099358974,1.05053260489792,0.634916374294426,2.49845509320644,0.307427497703846,0.770576974185521,1.53544478205128,6.21469957931567,0.653304260861823,5.07812387088772,0.639781891025641,5.15312221734868,-0.210754448717949,3.02195726523763,0.045954045954046,45,62,1.74619923076923,3.46998149650088,0.351623881067987,0.719874175090843,0,0.231374712217213,0.534003730511207,0.0244108245112476,0.103514122016085,0.647070177884615,5.13528138385815,0.635214350572308,3.67259601730021,-128516469884060,0.0456845905022255,0.0370415528685825,2.25250627576314,0.301137648685971,0.0143808405382346,0.0164297617692339,0.91829583405449,24.7715820577056,3.13373157342979,0.304020972170343,0.0370705363878379,0.037853239958651,59.7627106389036,18,4.88888888888889,1.4507153971054,0.0555555555555556,0.116422285286179,139.904761904762,88.6503633087079,0.5,0.157134840263677,17,0.223684210526316,0.118055555555556,2.42857142857143,1.13389341902768,1.21428571428571,0.801783725737273,4.05714285714286,1.76473389333512,0.140614891241586,0.0976619190866199,0.193576388888889,0.131591913813295,0.0278378378378378,0.0473834907451445,0.867728937728938,0.0705900184744659,0.651245421245421,0.109984012247066,0,0,0.680769230769231,0.133273080304595,0.61014652014652,0.069787894680787,0.661058608058608,0.12682346844628,0.673003663003663,0.660433424843102,0.716733335055791,0.600376507970848,0.702786156913878,0.788492795406373
"14_mfeat-fourier.RData",0.038,0,0.1,0,26.3157894736842,76,0,0,10,2000,76,0,0.721437073947631,0.230073948523142,0.797043009074108,0.145890660381289,0.103520453373992,0.000716777317146191,0.000983452377947611,9,0.00552028268496996,0.0121279609438883,0,0,0.0841599743809896,0.0456658976642045,0.0959872591118421,0.0531048075274753,0.112595541013309,0.636290860164332,0.0699728861640789,0.0379501688876427,0.381951379473684,0.149964716386055,0.132032084017697,0.0684633186449263,0.126227659078947,0.0698719976883466,0.00319215671052632,0.00247922663229289,0.00631578947368421,76,69,0.378759222763158,0.148353465253424,0.0671079516668835,0.0320992665775891,2.10875016133581,0.543883904909243,0.248812312433429,1.6084735963029e-06,5.29556608355024e-07,0.12739265661875,0.0688820068659184,0.00552028268496997,0.00587887379761184,5.04048057351339e-05,0.011377423220997,0.00755516382862326,3.58483279703269,4.98462264203247e-07,0.0389699060658528,0.0349676732358991,3.32192809488736,11.4069609060311,6.61554151085502,0.230254618868877,0.291219381065028,0.230254559428697,11.3097329028119,115,9.6,3.13944905212319,0.00869565217391304,0.0182004790341062,55254.0311427135,141796.598694058,0.1,0.0560927608126482,114,1.5,0.057,6.70588235294118,4.57936548391741,2.47826086956522,2.12643813228478,8.64628820960699,3.37193613039276,0.0556372915068057,0.072139126783671,0.0404276972231658,0.0712758486136741,0.0123684210526316,0.0198573862699421,0.19,0.00745355992499931,0.8045,0.0184767120692208,0.8085,0.0319765539106389,0.763,0.0263733872598033,0.802,0.0176698110409314,0.1538,0.0241339114698259,0.1415,0.823672880172168,0.758973569559918,0.788941789371449,0.824587669953463,0.83235136174932
"1412_lungcancer_GSE31210.RData",0.0973451327433628,0.0476190476190476,0.5,0.48809140648275,10.2727272727273,22,1,1,2,226,21,21,0.567737308683953,0,2.79922637979584,0.176547428614936,0.199208330233042,0.0867393729361075,0.137979570374525,1,2.86031865663064,11.3685835633364,0,0,8.42836926601973,11.3415898305237,1.19051010869565,1.97241045667032,2.78639466661148,8.06758864351701,0.802195119873913,1.48863997331759,11.254192173913,14.4844325170217,8.60560358618699,11.5034062593146,8.60957489130435,11.8069814755503,6.09371669565217,5.91087962543951,0.075098814229249,18,19,5.16047547826087,9.1106322477476,0.908301106329256,1.4587055034586,0,0.769295667468,1.30763471591479,0.0237441077441077,0.106002665585416,8.6008943423913,11.692021634381,2.86031865663064,11.3417589086347,-2596171584052697,0.0422426882737293,0.0662649601416198,2.51070659511553,0.338250687728867,0.0100392312426728,0.00971172854699786,0.621887759990843,17.2539973234785,3.0965512429897,0.332531694085037,0.0360431121166691,0.0339630774624768,68.6584297989735,21,5.95238095238095,2.01186954040739,0.0476190476190476,0.120893707507742,359.587301587302,342.310247594876,0.5,0.168358757425368,20,0.909090909090909,0.0884955752212389,2.22222222222222,1.092906420717,1.81818181818182,1.32801971507819,5.1219512195122,2.20448544961426,0.101811563387722,0.114115879259163,0.132626488095238,0.124536654613818,0.0485714285714286,0.0560611910581388,0.858250988142293,0.0360325469338832,0.813965744400527,0.0755719403634947,0,0,0.788257575757576,0.102752664161786,0.835737812911726,0.0528211121239,0.837895256916996,0.073675362639143,0.844614624505929,0.722883928076327,0.704129380202207,0.713050925935842,0.741982616669561,0.716253880944562
"1413_MyIris.RData",0.0266666666666667,0,0.333333333333333,0,37.5,4,0,0,3,150,4,0,0.72548575798287,0.36680729718857,3.2051745662288,0.589815720615102,0.341914693261242,0.594322669649515,0.560307191859757,2,1.14232281879195,2.05710821836866,3.22172155875325,2.02456807905557,2.97629002613623,2.14893746566369,1.7,1.27540843131393,-0.795373997295973,0.758357819410392,1.074885,0.606780200978905,5.425,2.44318780830837,3.46366666666667,1.91901799732938,3.6125,1.91936404398262,1.85,1.80831413200251,0.5,4,1,3.575,1.65,0.947310400248285,0.571461079891862,1.27345134303634,0.0660341759780364,0.298863937061725,0.0287147773948895,0.0110323574700875,3.46972222222222,1.90505400482949,1.14232281879195,1.33129109587023,0.0235254535213421,0.209222527593178,0.119950206702163,2.27901044838077,0.0574264193952007,0.272326002569562,0.142589492151823,1.58496250072116,1.88240500749332,3.02198491017732,0.387381189508106,0.841988038924605,0.425180558081189,1.70670169055079,9,3.77777777777778,1.20185042515466,0.111111111111111,0.150517625398342,37.4666666666667,13.1422981247573,0.333333333333333,0.222222222222222,8,2,0.0533333333333333,1.6,0.894427190999916,2.66666666666667,0.577350269189626,3.05882352941176,1.43486010795888,0.194917053851147,0.133007099915139,0.270833333333333,0.107119603131266,0.25,0.0983192080250175,0.666666666666667,0,0.94,0.0491909858248414,0.98,0.0449965705140368,0.953333333333333,0.0322030594359765,0.94,0.0491909858248414,0.626,0.0645774698029898,0.493333333333333,0.964799663299663,0.943201187701188,0.947319865319865,0.959376271876272,0.952482332482333
"1455_acute-inflammations.RData",0.05,5,0.5,0.117851130197758,20,6,5,5,2,120,1,0.2,0.961076655054235,0,2.94818022044869,0.314649601580511,0.275285301626776,0.116465586234494,0.140394832735516,1,0.663595338135254,1.26021762113391,5.52598519015622,14.6203825617793,5.5199678677829,14.604462223221,1.07142857142857,1.17006308336244,-1.43916560326256,0.612100550763088,0.32829,0.868573697909395,6.78571428571429,15.3075611568737,5.98321428571429,14.4383901074705,5.85,14.1635977067975,5.07142857142857,13.4177387918276,0.285714285714286,7,2,1.71428571428571,1.88982236504614,0.66349490480559,0.510488156249475,0,-0.0793789950924284,0.765998378447644,0.415584415584416,0.196483134447849,5.98968253968254,14.4107182577923,0.663595338135254,1.16695933781727,-3.44641584855551e-17,0.107430671786125,0.126633049875871,1.11227147942099,0.440167083879265,0.229010406194038,0.207634168425076,0.979868756651153,3.56065218449814,1.81694661819585,0.340104834792896,0.275193617876288,0.268429448014363,3.0417778871638,3,1.66666666666667,0.577350269189626,0.333333333333333,0.220479275922049,6,0,0.5,0.235702260395516,2,0.333333333333333,0.0166666666666667,1,0,1,0,1.2,0.836660026534076,0.353553390593274,0,0.5,0,0.2,0.169115345252878,0.916666666666667,0.0680413817439772,1,0,0,0,0.958333333333333,0.0439205230578942,1,0,0.701666666666667,0.171255378017057,0.541666666666667,1,1,1,1,0.998125
"1460_banana.RData",0.000377358490566038,0,0.5,0.0731121728472128,2650,2,0,0,2,5300,2,0,0.0835388815761942,0,0.182955972884588,0.189423166686236,0,0.189407706871049,0,1,0.999918397281292,0.267863041277894,0,0,4.67584272227085,6.21391320732002,1.635875,0.142305239713793,-0.845438488526918,0.301631448924548,1.213322775,0.112436236103674,3,0.268700576850888,1.6657547169811e-05,1.28880217099247e-06,-0.026225,0.0155209938470447,-2.74,0.494974746830583,0,2,1,5.74,0.226274169979695,0.999959194680457,0.000111850824957115,1.02636643786655,0.0972253877536662,0.101036829420528,0.000306786350294911,3.10094608470169e-05,-0.0211316713836478,0.0317883055475384,0.999918397281292,0.000223692521696955,0.993021255265,0.0168694538256006,3.61352394152223e-05,4.08727142901459,3.44938768614004e-05,0.00716471554078996,0.00643070729374528,0.992274432717632,11.3888207079637,4.99241880458014,0.080156799779381,0.0871270571520872,0.0801223059025196,45.9116203693181,41,6.29268292682927,1.84721279823176,0.024390243902439,0.0417111100805027,995.843001443001,1677.26570948037,0.5,0.0862325342910424,40,20,0.00754716981132075,3.63636363636364,2.90767010758536,20,5.65685424949238,5.38271604938272,2.18270417850523,0.0951396234750742,0.0990194484070723,0.11182831554878,0.092447224575865,0.5,0.226274169979695,0.585288601348487,0.0174210699426522,0.87207118828113,0.0164185555249572,0.558691875217084,0.016723992590148,0.613200742870918,0.0152107820440723,0.87207118828113,0.0164185555249572,0.589771955568264,0.0140754210923374,0.585288601348487,0.695239702315773,0.887661270569395,0.870224337654962,0.901456621719415,0.894381692733387
"1462_banknote-authentication.RData",0.00291545189504373,0,0.5,0.0783383605979265,343,4,0,0,2,1372,4,0,0.929974435642537,0,6.82519028292908,0.425624858777227,0.201157538979807,6.66785624471324,6.69061236801522,1,16.3794060950665,22.5418717177807,0,0,-3.19109404790359,6.75385584415255,5.16994625,2.40300847362348,0.135322117341994,0.914337064979778,3.7745402205,1.98831030921189,10.038325,6.79808020418265,0.640514743440233,1.36820296623191,0.7114525,1.20093059128813,-8.662375,3.65864592016864,0.333333333333333,4,2,18.7007,7.47109477207546,3.78071313922015,1.66757878534305,1.10975704489211,-0.119030704336271,0.883253659664668,7.01921810514543e-05,4.89216963213949e-05,0.687509229975728,1.27621826012162,16.3794060950665,13.456613246905,0.135147549051349,0.0715674192779317,0.0382971512681756,3.45916931459067,2.54754695518944e-05,0.0241937245297881,0.024117136763155,0.991128125746746,4.70638010359298,4.23970498840391,0.223822817700671,0.210592451933513,0.223837922007089,15.4258941041381,21,4.90476190476191,1.26114082896249,0.0476190476190476,0.0816015186010898,157.371428571429,96.4018731294011,0.5,0.101015254455221,20,5,0.0145772594752187,2.85714285714286,1.57359158493889,5,2,4.04878048780488,1.65757683852356,0.159127915669463,0.128987259919842,0.186755952380952,0.109176850698409,0.25,0.152315462117278,0.852766317571141,0.0225268751099398,0.998540145985401,0.00307764249164805,0.975949434042103,0.0157820203144382,0.839691103353433,0.0226395351919335,0.998540145985401,0.00307764249164805,0.667252195070348,0.104747491343255,0.553940547974188,0.998895665836847,0.985519652639815,0.997862604687597,1,0.993880670455857
"1463_blogger.RData",0.05,0,0.5,0.254558441227157,20,5,2,5,2,100,0,0,0.557849327606027,0,0.529437295136042,0.182394530488723,0.150892706760921,0.0327254361799816,0.0347641072593059,1,0.16971533516988,0.169601956434858,0,0,0,0,0.454545454545455,0.522232967867094,0.889120408833306,3.25239355938181,0,0,1,0,0.347272727272727,0.254011452855611,0.181818181818182,0.404519917477945,0,0,0.0363636363636364,11,6,1,0,0.404939495603046,0.0794561141618118,0,0.884941967891847,1.51871284646886,0.367003367003367,0.129092858671251,0.283333333333333,0.358856207662314,0.169715335169881,0.0627061533142213,0.220937173032482,0.0672947616480872,0.0771020478296898,1.29079489014088,0.608190237937578,0.0278284285074669,0.0284315988399339,0.904381457724494,18.403046404454,2.146033318073,0.572806232270493,0.0491430297923723,0.0414289856577056,25.2660828116305,15,4.4,1.24211800681624,0.0666666666666667,0.0894959429780133,86.8,48.9302710862246,0.5,0.0471404520791032,14,2.8,0.14,2.33333333333333,1.03279555898864,2.8,2.04939015319192,3.58620689655172,1.59277927309715,0.165862629495634,0.102000622171454,0.229166666666667,0.120259825358422,0.202,0.129112354172635,0.630606060606061,0.130028290737842,0.818080808080808,0.170346713200277,0,0,0.721717171717172,0.129067608448841,0.818080808080808,0.170346713200277,0.694919191919192,0.136729621914697,0.681515151515152,0.804970159548692,0.712307682016761,0.814223546561482,0.700264203296033,0.814157611929221
"1464_blood-transfusion-service-center.RData",0.0053475935828877,0,0.5,0.370569329177977,187,4,0,0,2,748,4,0,0.359244197931659,0,749.027276860021,0.465998261830853,0.345242522863208,5568.26656984444,8964.72936093511,1,532947.021750549,1065615.40810468,0,0,159.362935556029,308.345905324969,325.0625,616.750907815843,10.1131444235108,7.54908468623792,193.10865,365.539081495495,3180.5,6213.03090286858,356.994986631016,681.239844953391,259.75,493.615488006606,63.25,124.502677347383,0.5,4,3,3117.25,6088.53027558102,374.534549474877,723.575283344403,0,2.25404263346082,1.18345605173002,0.0251178410914128,0.00912601593218624,267.449444444444,506.647734345357,532947.021750549,1065431.50305937,1.76089416557745,0.222062223032731,0.366012469066509,2.88254076620027,0.268577687855119,0.0101593346256539,0.00880844420167043,0.791644629845233,20.0800611664371,3.63476098277885,0.296421578030465,0.0394244132666504,0.0279153257101047,72.1156288035021,165,9.75757575757576,3.04469053085482,0.00606060606060606,0.010222677194354,85804.6820212467,223582.128750863,0.5,0.12427937366309,164,41,0.219251336898396,9.64705882352941,6.873328673854,54.6666666666667,18.5831464863551,8.790273556231,3.30489699268463,0.0614038108684843,0.0868378064278499,0.0344216086647727,0.0542102038756868,0.25,0.058309518948453,0.761981981981982,0.0538846193347369,0.675171171171171,0.0692304577458731,0.768684684684685,0.0501047644876343,0.751333333333333,0.0467702808510126,0.675171171171171,0.0692304577458731,0.761181981981982,0.0536409693364402,0.761981981981982,0.635737049150221,0.666200960271865,0.573475082393817,0.582830516354007,0.607738267904295
"1465_breast-tissue.RData",0.0849056603773585,0,0.166666666666667,0.0308111917331217,11.7777777777778,9,0,0,6,106,9,0,0.398489715129497,0.225863539061114,53.4181052669916,0.117259022785372,0.0865592416958883,102.590548567435,75.6710015029316,5,885.01198961765,386.920835172609,38.7743781510016,2.25683873533763,19.5431071579201,1.35855739211632,50.6111111111111,2.14734978778752,-1.22623224712023,0.0165750082644171,37.8063,1.73850260137855,102.777777777778,4.14661843487491,51.5859538784067,2.77478572887088,51.0555555555556,3.77859468291821,1,0,0,9,0,101.777777777778,4.14661843487491,29.727477908344,1.20423323317789,1.51455934852918,0.0178174482817802,0.0443599638237049,0.000313576472724342,0.000418060557142525,51.4618055555556,3.05895153869084,885.01198961765,69.8639226880913,0.28786252177514,0.0477235353808615,0.0367803740204153,1.99871538105317,0,0.09523213365729,0.0315711990220406,2.56460781911725,11.1639907374539,4.33360177891258,0.0789553522530919,0.229721421257839,0.0789553522530919,7.70060515083534,43,6.65116279069767,2.06885890943629,0.0232558139534884,0.0262306515683221,1218.95873015873,1318.61913170631,0.166666666666667,0.0342316312648366,42,4.66666666666667,0.39622641509434,4.2,2.25092573548455,4.66666666666667,4.30116263352131,5.74117647058824,2.36619516351055,0.100740425428992,0.124158108491857,0.104106104651163,0.0980030439140633,0.112222222222222,0.0435252161906687,0.364438061938062,0.0607870430472488,0.373036963036963,0.122817218533062,0.372194472194472,0.141612516530393,0.448073038073038,0.116398452646897,0.373036963036963,0.122817218533062,0.259836940836941,0.1082164333399,0.280746475746476,0.697222222222222,0,0.775,0,0.644444444444444
